time,x_d,y_d,z_d,x,y,z,vx_cmd,vy_cmd,vz_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qref1,qref2,qref3,qref4,qref5,qref6,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,mode,perturbation
3.9007,0.15,0.2,0.3,0.2579955287392287,0.15336593267852144,0.3125745397440725,0.0,0.0,0.0,0.5530614256858826,0.2973525822162628,1.2536535263061523,-0.08551942557096481,0.8770854473114014,1.2484686374664307,0.17270980775356293,-0.07450763881206512,-0.08519072085618973,-1.4036391550814272e-15,-6.978544574959386e-16,1.3639882722710325e-15,0.6364280623839633,0.24432409849336675,1.1695805704383178,-0.05132659021773194,0.87436519700821,1.1198381918699076,0.742459018606053,-0.31510477581467133,-0.3716513155971565,0.07755035744516117,-0.0044754181574641096,-0.14751823759127405,CTC,1
4.0007,0.15,0.2,0.3,0.25337371075253606,0.15754333708473545,0.31276512140360063,0.0,0.0,0.0,0.5727558135986328,0.28906142711639404,1.2439836263656616,-0.08551942557096481,0.8770854473114014,1.247318148612976,0.18750175833702087,-0.07964373379945755,-0.09306606650352478,-1.4036391550814272e-15,-6.978544574959386e-16,1.3639882722710325e-15,0.6604003751032421,0.2323963736467034,1.1531224107369977,-0.047095599336256205,0.8740285956673375,1.1039690290025759,0.7692387592718853,-0.33160888747434053,-0.3961595678538814,0.08574750753458708,-0.004954665486147877,-0.16232632686698736,CTC,1
4.1007,0.15,0.2,0.3,0.24921926328439162,0.1610702147966812,0.31286511646960513,0.0,0.0,0.0,0.5912364721298218,0.28111732006073,1.23458993434906,-0.08551942557096481,0.8770854473114014,1.2459758520126343,0.19414444267749786,-0.08368413150310516,-0.0994005873799324,-1.4036391550814272e-15,-6.978544574959386e-16,-0.017120322212576866,0.6846082354854706,0.22035144910617493,1.1365025360981376,-0.04282303549410023,0.8736886869418117,1.0879439385753904,0.8025590767786438,-0.3488880427976304,-0.42046465585947357,0.09395152229534451,-0.005435829181842742,-0.19384337132063603,CTC,1
4.2012,0.15,0.2,0.3,0.24391967964341815,0.16534201129431314,0.3129400048330643,0.0,0.0,0.0,0.6121580600738525,0.27198246121406555,1.223783016204834,-0.08551942557096481,0.8770854473114014,1.2444418668746948,0.21328496932983398,-0.09529171139001846,-0.10895372182130814,-1.4036391550814272e-15,-6.978544574959386e-16,-0.013696257025003433,0.708913534469467,0.2082580427672926,1.1198157651156597,-0.03853327423589133,0.8733474100560925,1.071854345859288,0.8196451791236434,-0.36397451739877923,-0.4420616420089689,0.10211203227177994,-0.005915887480282493,-0.20505279166192697,CTC,1
4.3009,0.15,0.2,0.3,0.23924835213188805,0.1688896900260608,0.3129618757405378,0.0,0.0,0.0,0.6316127777099609,0.26349762082099915,1.2134535312652588,-0.08551942557096481,0.8770854473114014,1.2417573928833008,0.2021225094795227,-0.08981320261955261,-0.10837163031101227,-1.4036391550814272e-15,-6.978544574959386e-16,-0.037664707750082016,0.7328188938155509,0.19636363141117044,1.1034035721644608,-0.03431410028316956,0.8730117488245642,1.0560295047057677,0.8410094900111863,-0.37340007519261714,-0.45760983427947377,0.11005877851996597,-0.00638475237988157,-0.24153286159491363,CTC,1
4.4008,0.15,0.2,0.3,0.2334674527826371,0.17299754520762275,0.31300329556153783,0.0,0.0,0.0,0.6552092432975769,0.2528422176837921,1.2006524801254272,-0.08551942557096481,0.8770854473114014,1.2390730381011963,0.2197221964597702,-0.10049628466367722,-0.12011617422103882,-1.4036391550814272e-15,-6.978544574959386e-16,-0.017120322212576866,0.7563619367054359,0.18464949515188875,1.0872401270987229,-0.03015887333632649,0.8726811749705621,1.0404445093660522,0.8331864219499515,-0.3792400307481897,-0.4717966797511114,0.1178004615080882,-0.0068428759049429045,-0.2340942580624813,CTC,1
4.5007,0.15,0.2,0.3,0.22847914360384558,0.17633372072202858,0.3129423601656288,0.0,0.0,0.0,0.6754097938537598,0.24374379217624664,1.1894314289093018,-0.08551942557096481,0.8770854473114014,1.2348545789718628,0.21201805770397186,-0.09796247631311417,-0.11830142140388489,-1.4036391550814272e-15,-6.978544574959386e-16,-0.04451283439993858,0.7792568940767843,0.17325782197043912,1.0715216242915435,-0.026118030176790673,0.8723597010501831,1.0252885329018222,0.8397016408921317,-0.3840899351760221,-0.48066327869693587,0.12523760941405918,-0.007284339575050852,-0.2714462942565053,CTC,1
4.6008,0.15,0.2,0.3,0.22229811001194405,0.1801869533274491,0.31282131174270245,0.0,0.0,0.0,0.6986803412437439,0.23301167786121368,1.1761932373046875,-0.08551942557096481,0.8770854473114014,1.2310196161270142,0.22574855387210846,-0.1071389690041542,-0.1299089938402176,-1.4036391550814272e-15,-6.978544574959386e-16,-0.03424064442515373,0.8013300979369682,0.16227502255464288,1.0563672952743628,-0.022222222319158047,0.8720497655798889,1.0106765398428725,0.8206950605679069,-0.384804799773448,-0.48924160868678956,0.13230754818519266,-0.007705402587040041,-0.27167936991389624,CTC,1
4.7006,0.15,0.2,0.3,0.2170504222253199,0.18322787041004507,0.3126883386515545,0.0,0.0,0.0,0.7189710140228271,0.22362372279167175,1.1642894744873047,-0.08475244045257568,0.8770854473114014,1.2254588603973389,0.21099084615707397,-0.09837336838245392,-0.1250125914812088,0.0034240642562508583,-6.978544574959386e-16,-0.06848128885030746,0.8222731624377393,0.15185453815097394,1.0419888619448354,-0.018525878292173142,0.8717556986838204,0.9968126750837376,0.8106699005452573,-0.38083935292799,-0.4890141668320882,0.14010992887516335,-0.0080997632527202,-0.31278943129974107,CTC,1
4.8007,0.15,0.2,0.3,0.21019184509985583,0.1868968842135772,0.3124781313942899,0.0,0.0,0.0,0.7452040314674377,0.21122916042804718,1.148711919784546,-0.08456069231033325,0.8770854473114014,1.2187477350234985,0.266905814409256,-0.13025140762329102,-0.16308818757534027,0.0034240642562508583,-6.978544574959386e-16,-0.07190535217523575,0.8419712027189806,0.14205353116243305,1.0284651983522535,-0.015049274687471734,0.8714791134895227,0.9837729899665443,0.7553395103381098,-0.37797502989593423,-0.5003834724257274,0.1458064407714258,-0.008464783201092183,-0.32149550161363205,CTC,1
4.9007,0.15,0.2,0.3,0.20407083634739243,0.18990838192052134,0.31219249569318297,0.0,0.0,0.0,0.766894519329071,0.20084026455879211,1.1352684497833252,-0.08341020345687866,0.8770854473114014,1.2122282981872559,0.19876693189144135,-0.09583956003189087,-0.12641645967960358,-1.4016565685892601e-15,-6.978544574959386e-16,-0.07875347882509232,0.8601655847777405,0.13300068818089505,1.0159738693304572,-0.01183805908695143,0.8712236415428213,0.9717286947188554,0.716086593157015,-0.3529811631415139,-0.469617569654009,0.1462393300431064,-0.00879510473144065,-0.3326444593043664,CTC,1
5.0011,0.15,0.2,0.3,0.1981708263629243,0.19240553759866824,0.3117717206016831,0.0,0.0,0.0,0.7885217070579529,0.18982437252998352,1.1206669807434082,-0.08264321833848953,0.8771653771400452,1.2041748762130737,0.22502949833869934,-0.11501432210206985,-0.15185725688934326,0.006848128512501717,0.001426693401299417,-0.07190535217523575,0.87670278333896,0.1247723976324312,1.0046202774546888,-0.008919327918331096,0.8709914385311567,0.9607814198184097,0.6650279804567034,-0.3429445623865766,-0.46861255763961235,0.15499162036623768,-0.007923134179361541,-0.32744160852891563,CTC,1
5.1009,0.15,0.2,0.3,0.19241979079344823,0.19470640321885513,0.311362170349171,0.0,0.0,0.0,0.8085325360298157,0.17993786931037903,1.1075801849365234,-0.08149272948503494,0.8771653771400452,1.1970802545547485,0.18414618074893951,-0.0899159237742424,-0.1208694651722908,0.0034240642562508583,-6.978544574959386e-16,-0.06848128885030746,0.891200157911726,0.11755904709225143,0.9946671240496544,-0.0063606152759174694,0.8707878772069962,0.9511844651591739,0.6094092149370708,-0.31505640995937734,-0.4335442788172367,0.15396979743327965,-0.009453695075657855,-0.32514596943478796,CTC,1
5.2008,0.15,0.2,0.3,0.1871564177864034,0.1965598503159693,0.3108641853248769,0.0,0.0,0.0,0.8272950053215027,0.1699746549129486,1.0939545631408691,-0.07919175922870636,0.8771653771400452,1.1888351440429688,0.20044472813606262,-0.10717321187257767,-0.14559121429920197,0.013696257025003433,-6.978544574959386e-16,-0.09244973212480545,0.9035724406759649,0.11140306263363564,0.9861729496248408,-0.004176970494893212,0.8706141548374916,0.9429942762305732,0.5463477223281481,-0.2989220869259638,-0.42530769943269237,0.16077640227847417,-0.009652369367446758,-0.34685106834807944,CTC,1
5.3008,0.15,0.2,0.3,0.18205364060035545,0.1981996350073209,0.3103647923486005,0.0,0.0,0.0,0.8442665934562683,0.1611197590827942,1.0818341970443726,-0.07861651480197906,0.8771653771400452,1.1813569068908691,0.15600036084651947,-0.08111608028411865,-0.11398709565401077,0.006848128512501717,-6.978544574959386e-16,-0.0821775421500206,0.9135810679195586,0.10642314462353905,0.9793015397823698,-0.0024104988532280686,0.8704736211564097,0.9363687771530782,0.47770157023594606,-0.26454978536591556,-0.38233327638015346,0.15642806362496592,-0.009798247305199036,-0.33409445137227983,CTC,1
5.4008,0.15,0.2,0.3,0.17763355339008313,0.19936639746908724,0.3097860501991482,0.0,0.0,0.0,0.8595431447029114,0.15261191129684448,1.0696601867675781,-0.07669904083013535,0.8771653771400452,1.17157781124115,0.16387571394443512,-0.09077194333076477,-0.13240855932235718,0.02054438553750515,-6.978544574959386e-16,-0.11299411952495575,0.921020644822172,0.10272148983081639,0.9741939080654269,-0.0010974514887290704,0.8703691601646703,0.9314439349438963,0.401620696656364,-0.2400832599546753,-0.36331915818074384,0.16484619219233806,-0.009886903921052707,-0.35717229010187196,CTC,1
5.5007,0.15,0.2,0.3,0.17338454738332967,0.2003624751471505,0.3092366335917839,0.0,0.0,0.0,0.8729827404022217,0.14500145614147186,1.0588666200637817,-0.07574030011892319,0.8771653771400452,1.1644831895828247,0.12062978744506836,-0.06858401000499725,-0.0994005873799324,0.006848128512501717,-6.978544574959386e-16,-0.07190535217523575,0.9256551757575873,0.1004155208390751,0.9710120769601439,-0.0002794804253076627,0.8703040855368926,0.9283759737050691,0.31762858649458153,-0.20025902041292407,-0.3112353366519577,0.15220390431386638,-0.009913573637843114,-0.3106677194443963,CTC,1
5.6007,0.15,0.2,0.3,0.17001995785408952,0.20094658285196096,0.30859008314356423,0.0,0.0,0.0,0.8837838768959045,0.13838233053684235,1.0485928058624268,-0.07324758172035217,0.8771653771400452,1.1539371013641357,0.11689755320549011,-0.07156294584274292,-0.11189842224121094,0.013696257025003433,-6.978544574959386e-16,-0.10614599287509918,0.9272845587074523,0.09960480091716264,0.9698934262434811,8.097351773761474e-06,0.8702812069564176,0.9272973567310853,0.22925404291727247,-0.16783393750856904,-0.2812245557961043,0.15179105601508588,-0.009873858754215472,-0.33197083361356694,CTC,1
5.7007,0.15,0.2,0.3,0.1669288383514806,0.2013209462067449,0.3079833878133049,0.0,0.0,0.0,0.8927691578865051,0.1326068937778473,1.039787769317627,-0.07228884100914001,0.8771653771400452,1.1472258567810059,0.07680176198482513,-0.04982013627886772,-0.07909588515758514,0.010272192768752575,-6.978544574959386e-16,-0.07190535217523575,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.20709492898465487,-0.15193726320575063,-0.25714142676166873,0.15281177943133958,-0.010326264135680451,-0.31238890151345855,CTC,1
5.8009,0.15,0.2,0.3,0.1649162255973986,0.20131558224343604,0.30737248575061715,0.0,0.0,0.0,0.8985100984573364,0.12811806797981262,1.0320814847946167,-0.07056311517953873,0.8771653771400452,1.1374467611312866,0.06296854466199875,-0.048518989235162735,-0.08560160547494888,0.017120322212576866,-6.978544574959386e-16,-0.10957005620002747,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.17264928555966708,-0.13346150119612993,-0.2379260053830562,0.15483883132719645,-0.010326264135680469,-0.3385433062430633,CTC,1
5.9008,0.15,0.2,0.3,0.16277519414550506,0.201330173529568,0.30676284155738504,0.0,0.0,0.0,0.9045367240905762,0.12372897565364838,1.0247471332550049,-0.06902913749217987,0.8771653771400452,1.1299686431884766,0.05574376508593559,-0.03937673941254616,-0.06786495447158813,0.013696257025003433,-6.978544574959386e-16,-0.07190535217523575,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.1364895317602286,-0.11224823196242632,-0.20528096016220435,0.14903162380242002,-0.010326264135680451,-0.2934059665616763,CTC,1
6.0008,0.15,0.2,0.3,0.16109167215386377,0.20125375173274515,0.3062146163691821,0.0,0.0,0.0,0.9090120792388916,0.12008193135261536,1.0184003114700317,-0.06730340421199799,0.8771653771400452,1.1201894283294678,0.048758674412965775,-0.03900009021162987,-0.07132326066493988,0.02054438553750515,-6.978544574959386e-16,-0.10614599287509918,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.10963740087033602,-0.09750939507792773,-0.18831547852329594,0.15105866005205767,-0.010326264135680451,-0.3162046581026328,CTC,1
6.1008,0.15,0.2,0.3,0.159536426522019,0.20113585715063478,0.3056181028027537,0.0,0.0,0.0,0.9129735827445984,0.11679346114397049,1.0123180150985718,-0.06576942652463913,0.8771653771400452,1.114628791809082,0.030542653053998947,-0.027392514050006866,-0.05115551874041557,0.017120322212576866,-6.978544574959386e-16,-0.047936901450157166,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.0858683798360953,-0.07971248377869906,-0.15796794425420146,0.1452514540173973,-0.010326264135680469,-0.25304304833376534,CTC,1
6.2007,0.15,0.2,0.3,0.15843488734125422,0.20095933549819295,0.30514311006181155,0.0,0.0,0.0,0.9156350493431091,0.11431608349084854,1.007532000541687,-0.06423544883728027,0.8771653771400452,1.1063836812973022,0.02948119305074215,-0.025783203542232513,-0.05365508794784546,0.02054438553750515,-6.978544574959386e-16,-0.08560160547494888,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.06989958024503087,-0.06915924896310152,-0.1451096421080051,0.14492274930262222,-0.010326264135680451,-0.28088483671510345,CTC,1
6.3007,0.15,0.2,0.3,0.15730704603037646,0.20077259657600552,0.30461337023811735,0.0,0.0,0.0,0.9183387160301208,0.11183678358793259,1.002611756324768,-0.06270146369934082,0.8771653771400452,1.1019734144210815,0.021914010867476463,-0.020955273881554604,-0.04153389856219292,0.017120322212576866,-6.978544574959386e-16,-0.0308165792375803,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.05367758012296053,-0.057310877487166546,-0.12307619582585676,0.1391155283668007,-0.010326264135680469,-0.2223442174386395,CTC,1
6.4007,0.15,0.2,0.3,0.15657358812258054,0.20059724839360796,0.3042564704278653,0.0,0.0,0.0,0.9199666380882263,0.1100190207362175,0.9990107417106628,-0.0613592304289341,0.8771653771400452,1.0944952964782715,0.01753120869398117,-0.01910627819597721,-0.04060940071940422,0.013696257025003433,-6.978544574959386e-16,-0.0821775421500206,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.04391004777432772,-0.04930022780607524,-0.11171845327786785,0.13369180967592847,-0.010326264135680451,-0.26445203135573986,CTC,1
6.5007,0.15,0.2,0.3,0.15577190974702657,0.2003894674667487,0.30382034652204704,0.0,0.0,0.0,0.9216884970664978,0.10830096155405045,0.9953330159187317,-0.06040049344301224,0.8771653771400452,1.0904686450958252,0.015647973865270615,-0.01444955077022314,-0.03472001105546951,0.013696257025003433,-6.978544574959386e-16,-0.037664707750082016,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.0335788939046988,-0.04056530010710539,-0.09715164210371358,0.13177433570408476,-0.010326264135680451,-0.21640013712310915,CTC,1
6.6011,0.15,0.2,0.3,0.15521945504741402,0.20022204908243169,0.3034658533957648,0.0,0.0,0.0,0.9227335453033447,0.10704118013381958,0.9924433827400208,-0.05886651203036308,0.8771653771400452,1.0837574005126953,0.01082004327327013,-0.013319609686732292,-0.03153563290834427,0.02054438553750515,-6.978544574959386e-16,-0.08902566879987717,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.02730860448361727,-0.03507419799278559,-0.08657211567930562,0.1341848756887878,-0.010326264135680451,-0.2593515099104655,CTC,1
6.7008,0.15,0.2,0.3,0.15467874678496826,0.2000131781136159,0.3031207057717762,0.0,0.0,0.0,0.9237805008888245,0.10578715056180954,0.9896476864814758,-0.05848301574587822,0.8771653771400452,1.0804977416992188,0.009450417011976242,-0.010785802267491817,-0.02633105404675007,0.006848128512501717,-6.978544574959386e-16,-0.027392514050006866,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.021026870970738853,-0.02904455673704925,-0.07506227958671433,0.12246087749981534,-0.010326264135680469,-0.19536539356076843,CTC,1
6.8009,0.15,0.2,0.3,0.15427994594172428,0.19985720688360448,0.30281388358216443,0.0,0.0,0.0,0.9244592785835266,0.1049012765288353,0.9873601794242859,-0.05733253061771393,0.8771653771400452,1.073403000831604,0.00715629430487752,-0.009621620178222656,-0.02550927922129631,0.010272192768752575,-6.978544574959386e-16,-0.09244973212480545,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.01695420480252597,-0.025035387769444604,-0.06770669351987224,0.12289915864848747,-0.010326264135680451,-0.2513172523196948,CTC,1
6.9008,0.15,0.2,0.3,0.15388488319096788,0.19965469993157225,0.3025102456721377,0.0,0.0,0.0,0.925086259841919,0.10393103212118149,0.9850726127624512,-0.057140786200761795,0.8771653771400452,1.071677327156067,0.005546984262764454,-0.008902567438781261,-0.02092103287577629,-1.394717674685353e-15,-6.978544574959386e-16,-0.017120322212576866,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.013192317252171959,-0.02086678904305281,-0.05809104572705608,0.11429791559958002,-0.010326264135680469,-0.17559618956262,CTC,1
7.0008,0.15,0.2,0.3,0.15360198601955433,0.1995218186185719,0.3022673929996964,0.0,0.0,0.0,0.9254602193832397,0.10330785065889359,0.98331618309021,-0.055990297347307205,0.8771653771400452,1.0643908977508545,0.004006155300885439,-0.006813887972384691,-0.019414443522691727,0.017120322212576866,-6.978544574959386e-16,-0.08902566879987717,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.010948560004247154,-0.017538591407342572,-0.0519178030984817,0.12569319566273346,-0.010326264135680469,-0.23804835687244064,CTC,1
7.1007,0.15,0.2,0.3,0.15333469434094293,0.1993504853492804,0.30201393131170096,0.0,0.0,0.0,0.9258111119270325,0.10270768404006958,0.9816978573799133,-0.05579855293035507,0.8771653771400452,1.0632404088974,0.0028419734444469213,-0.004725208505988121,-0.01311416644603014,0.0034240642562508583,-6.978544574959386e-16,-0.010272192768752575,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.008843204741490807,-0.014302453145487927,-0.043282659721594875,0.11435270046376839,-0.010326264135680451,-0.1596044126231385,CTC,1
7.2007,0.15,0.2,0.3,0.15330438882442995,0.19933505856878603,0.3020001587501535,0.0,0.0,0.0,0.9258456230163574,0.10264056921005249,0.9816269278526306,-0.05579855293035507,0.8771653771400452,1.0632404088974,6.848128396086395e-05,-0.0001369625679217279,2.2838873346920025e-15,-1.3957089149918772e-15,-6.978544574959386e-16,1.3639882722710325e-15,0.9272849793839476,0.09960459160429641,0.9698931374285877,8.171599028766566e-06,0.870281201049592,0.9272970782521627,0.008636138205541101,-0.012198695450193003,-0.035201371272127274,0.11161344905876656,-0.010326264135680469,-0.14953766370975963,CTC,1
