time,x_d,y_d,z_d,x,y,z,vx_cmd,vy_cmd,vz_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qref1,qref2,qref3,qref4,qref5,qref6,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,mode,perturbation
6.0007,0.15,0.2,0.3,0.151309871415675,0.200431091660078,0.300432321604925,-0.00386672664633339,0,0,0.929766833782196,0.113589361310005,0.986855864524841,-0.0287621393799782,0.903770327568054,0.871301114559174,0.00434856163337827,-0.00366374873556197,-0.00386919267475605,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.1007,0.15,0.2,0.3,0.151195093573634,0.200434232693129,0.300432883318872,-0.00360893829751067,0,0,0.930140733718872,0.113274894654751,0.986512660980225,-0.0287621393799782,0.903770327568054,0.871301114559174,0.00376647058874369,-0.00287621398456395,-0.00304741715081036,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.2007,0.15,0.2,0.3,0.151087344410515,0.200429020938234,0.30042430597791,-0.0032669596212128,0,0,0.930472493171692,0.112975768744946,0.98614639043808,-0.0287621393799782,0.903770327568054,0.871301114559174,0.00301317661069334,-0.00287621398456395,-0.00315013900399208,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.3007,0.15,0.2,0.3,0.150993850911433,0.200426751069023,0.300424801461112,-0.00301101069460533,0,0,0.930765867233276,0.112701565027237,0.985847294330597,-0.0287621393799782,0.903770327568054,0.871301114559174,0.00304741715081036,-0.00256804819218814,-0.00294469529762864,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.4007,0.15,0.2,0.3,0.150904651183344,0.200420525882612,0.300427672215167,-0.00272028050125728,0,0,0.931036233901978,0.112417779862881,0.985548138618469,-0.0287621393799782,0.903770327568054,0.871301114559174,0.00249956687912345,-0.00304741715081036,-0.00267077004536986,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.5007,0.15,0.2,0.3,0.150829968839381,0.200418435545161,0.30041840152918,-0.00253147921802165,0,0,0.931270122528076,0.112226031720638,0.985296964645386,-0.0287621393799782,0.903770327568054,0.871301114559174,0.00256804819218814,-0.00215716054663062,-0.00273925135843456,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.6007,0.15,0.2,0.3,0.150750805690522,0.200408703157409,0.300426500656196,-0.00223200417252936,0,0,0.931500256061554,0.111942246556282,0.985020816326141,-0.0287621393799782,0.903770327568054,0.871492862701416,0.00195171660743654,-0.00270501081831753,-0.00246532633900642,1.72976716856507E-15,2.06184270329719E-16,0.00342406425625086,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.7007,0.15,0.2,0.3,0.150699970561583,0.200403975227311,0.300433636226341,-0.002195721320847,0,0,0.931651711463928,0.111760087311268,0.984852075576782,-0.0287621393799782,0.903770327568054,0.871876358985901,0.00164355081506073,-0.00160931015852839,-0.00143810699228197,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.8007,0.15,0.2,0.3,0.150634793084907,0.200387545038109,0.300422869948545,-0.00189588841379697,0,0,0.931858837604523,0.111545331776142,0.984568297863007,-0.0289538875222206,0.903770327568054,0.872068107128143,0.00184899475425482,-0.00225988239981234,-0.00273925135843456,-0.00342406425625086,2.06184270329719E-16,0.00342406425625086,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
6.9008,0.15,0.2,0.3,0.150595028216323,0.200376732344467,0.300436822535565,-0.00188377441420978,0,0,0.931960463523865,0.111351668834686,0.984416842460632,-0.0289538875222206,0.903770327568054,0.872259855270386,0.00112994119990617,-0.00174627278465778,-0.00147234764881432,1.72976716856507E-15,2.06184270329719E-16,0.00342406425625086,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.0008,0.15,0.2,0.3,0.15054626516531,0.200360554213535,0.300442242792241,-0.0016681128235225,0,0,0.932115733623505,0.11113690584898,0.984203994274139,-0.029145635664463,0.903770327568054,0.872259855270386,0.00109570054337382,-0.00225988239981234,-0.00239684502594173,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
